ID,CODIGO,NOME,LST-4graus,V_%area-ve,V_vegeta-a,LST_Vegeta,hidro__max,geo__max,V_Area_veg,LST,Altitude
337.000000000000000,1343.000000000000000,Manac�s,"1008",3.452,"50","1058",1.999917984008789,1.783136367797852,25255.785,"8","1000"
397.000000000000000,1406.000000000000000,Vila Antena Montanh�s,"1008",,"50","1058",5.808503150939942,20.505676269531246,,"8","1000"
167.000000000000000,791.000000000000000,S�o Paulo,"812",2.083,"50","862",18.889648437500000,1.999549984931946,10354.870,"12","800"
120.000000000000000,738.000000000000000,Ouro Preto,"1008",1.613,"50","1058",3.283811807632446,9.343825340270996,38231.068,"8","1000"
450.000000000000000,1459.000000000000000,Vila Real II,"1008",,"50","1058",0.995623826980591,0.385479748249054,,"8","1000"
499.000000000000000,1661.000000000000000,Vila Ouro Minas,"808",2.492,"50","858",17.111616134643555,1.525255322456360,911.357,"8","800"
330.000000000000000,1334.000000000000000,Jardim do Vale,"1508",,"50","1558",,,,"8","1500"
291.000000000000000,1294.000000000000000,Vila Dias,"1008",,"50","1058",,2.219268083572388,,"8","1000"
12.000000000000000,617.000000000000000,Barro Preto,"1008",0.109,"50","1058",9.550061225891113,,1269.262,"8","1000"
26.000000000000000,631.000000000000000,Camargos,"1008",1.568,"50","1058",1.406929731369019,13.632722854614258,29045.193,"8","1000"
50.000000000000000,657.000000000000000,Cruzeiro,"1008",0.476,"50","1058",0.999818980693817,,2525.475,"8","1000"
246.000000000000000,1168.000000000000000,Pilar,"1508",5.420,"60","1568",8.703616142272949,1.892164111137390,59112.247,"8","1500"
230.000000000000000,1150.000000000000000,Brasil Industrial,"1512",,"50","1562",0.999651014804840,0.015656890347600,,"12","1500"
30.000000000000000,635.000000000000000,Cardoso,"1012",0.676,"50","1062",,0.999886989593506,6387.223,"12","1000"
231.000000000000000,1153.000000000000000,Vila Pinho,"1012",,"50","1062",0.999803006649017,3.863590955734253,,"12","1000"
484.000000000000000,1494.000000000000000,Serra do Curral,"1508",36.608,"70","1578",8.355290412902832,2.346528053283691,6361268.063,"8","1500"
165.000000000000000,789.000000000000000,S�o Marcos,"1012",0.152,"50","1062",0.999886989593506,3.300565481185913,886.953,"12","1000"
388.000000000000000,1397.000000000000000,Urca,"1008",,"50","1058",21.962001800537109,0.999647021293640,,"8","1000"
53.000000000000000,660.000000000000000,Dom Joaquim,"1012",1.123,"50","1062",18.029024124145508,0.537243843078613,5050.921,"12","1000"
408.000000000000000,1417.000000000000000,Vila da Paz,"1008",,"50","1058",,0.085368856787682,,"8","1000"
410.000000000000000,1419.000000000000000,Vila de S�,"1012",,"50","1062",,1.297260403633118,,"12","1000"
199.000000000000000,824.000000000000000,Nova Cachoeirinha,"1008",0.306,"50","1058",1.999118089675903,9.670127868652344,1683.678,"8","1000"
424.000000000000000,1433.000000000000000,Vila Maloca,"1012",,"50","1062",,,,"12","1000"
456.000000000000000,1465.000000000000000,Vila S�o Francisco,"1008",,"50","1058",,,,"8","1000"
40.000000000000000,645.000000000000000,Cidade Nova,"1008",0.365,"50","1058",0.999675035476685,0.884667217731476,3332.164,"8","1000"
329.000000000000000,1333.000000000000000,Itatiaia,"1008",0.561,"50","1058",12.702626228332520,2.731532573699951,1082.382,"8","1000"
284.000000000000000,1287.000000000000000,Bela Vit�ria,"808",,"50","858",1.656416535377502,,,"8","800"
289.000000000000000,1292.000000000000000,Boa Uni�o II,"812",,"50","862",5.171928882598878,,,"12","800"
133.000000000000000,754.000000000000000,Primeiro de Maio,"812",,"50","862",114.081245422363281,0.999207139015198,,"12","800"
428.000000000000000,1437.000000000000000,Vila Minasl�ndia,"1008",,"50","1058",2.998533248901367,1.999534010887146,,"8","1000"
96.000000000000000,713.000000000000000,Liberdade,"1008",0.006,"50","1058",,0.999890983104706,28.054,"8","1000"
62.000000000000000,671.000000000000000,Eymard,"812",15.260,"60","872",4.610092163085938,9.392077445983887,90648.697,"12","800"
477.000000000000000,1486.000000000000000,Vila S�o Dimas,"812",,"50","862",,0.107020251452923,,"12","800"
449.000000000000000,1458.000000000000000,Vila Real I,"1012",,"50","1062",,,,"12","1000"
351.000000000000000,1359.000000000000000,Morro dos Macacos,"1012",,"50","1062",,0.999875009059906,,"12","1000"
15.000000000000000,620.000000000000000,Boa Vista,"1012",0.131,"50","1062",0.999947011470795,2.762249231338501,1634.980,"12","1000"
20.000000000000000,625.000000000000000,Cachoeirinha,"1012",0.524,"50","1062",0.999407112598419,6.261808872222900,6816.682,"12","1000"
64.000000000000000,674.000000000000000,Sumar�,"1012",4.357,"50","1062",,0.991226315498352,6734.751,"12","1000"
358.000000000000000,1366.000000000000000,Novo Ouro Preto,"1008",,"50","1058",3.710055828094482,9.830657958984377,,"8","1000"
135.000000000000000,758.000000000000000,Renascen�a,"1012",,"50","1062",0.999743044376373,0.999934971332550,,"12","1000"
431.000000000000000,1440.000000000000000,Vila Nova Cachoeirinha I,"1008",,"50","1058",,10.539641380310059,,"8","1000"
464.000000000000000,1473.000000000000000,Vila Sumar�,"1008",,"50","1058",,1.334516525268555,,"8","1000"
420.000000000000000,1429.000000000000000,Vila Ipiranga,"1008",,"50","1058",,,,"8","1000"
44.000000000000000,650.000000000000000,Conjunto Celso Machado,"1012",,"50","1062",0.856897354125977,0.840701043605804,,"12","1000"
266.000000000000000,1261.000000000000000,Indai�,"1008",3.341,"50","1058",,0.003701931564137,14543.248,"8","1000"
158.000000000000000,782.000000000000000,S�o Francisco,"1012",2.292,"50","1062",1.999869942665100,2.999876976013184,32761.390,"12","1000"
122.000000000000000,740.000000000000000,Palmares,"1008",1.087,"50","1058",1.096386075019836,0.992847859859467,7576.465,"8","1000"
470.000000000000000,1479.000000000000000,S�o Sebasti�o,"1012",,"50","1062",0.007092587184161,,,"12","1000"
453.000000000000000,1462.000000000000000,Vila Santa Rosa,"1008",,"50","1058",0.999455094337463,0.999926984310150,,"8","1000"
183.000000000000000,808.000000000000000,Uni�o,"1008",2.456,"50","1058",3.999307870864868,5.960196971893312,37845.935,"8","1000"
364.000000000000000,1372.000000000000000,Penha,"1008",,"50","1058",0.999975025653839,2.004735231399536,,"8","1000"
419.000000000000000,1428.000000000000000,Vila Inestan,"1012",,"50","1062",0.018313532695174,,,"12","1000"
173.000000000000000,798.000000000000000,Serrano,"1012",1.012,"50","1062",11.137998580932617,0.999954998493195,10944.244,"12","1000"
638.000000000000000,2028.000000000000000,Vila S�o Tom�z,"812",0.282,"50","862",1.999950051307678,0.999958992004395,601.314,"12","800"
184.000000000000000,809.000000000000000,Universit�rio,"1012",0.045,"50","1062",1.998534321784973,1.452017545700073,224.558,"12","1000"
454.000000000000000,1463.000000000000000,Vila Santo Ant�nio,"812",,"50","862",,0.002761660143733,,"12","800"
442.000000000000000,1451.000000000000000,Vila Paquet�,"1008",,"50","1058",,0.210111767053604,,"8","1000"
466.000000000000000,1475.000000000000000,Vila Suzana II,"812",,"50","862",0.002595851663500,0.678428173065186,,"12","800"
163.000000000000000,787.000000000000000,Jardim S�o Jos�,"1012",0.851,"50","1062",0.030925860628486,2.476312875747681,6734.861,"12","1000"
127.000000000000000,746.000000000000000,Pedreira Prado Lopes,"1008",,"50","1058",0.672894537448883,3.253008604049683,,"8","1000"
323.000000000000000,1327.000000000000000,Grota,"1008",,"50","1058",,0.793000042438507,,"8","1000"
58.000000000000000,666.000000000000000,Esplanada,"1008",,"50","1058",0.999850988388062,1.387760877609253,,"8","1000"
88.000000000000000,704.000000000000000,Jardim Montanh�s,"1012",,"50","1062",0.999635040760040,3.740803241729736,,"12","1000"
78.000000000000000,692.000000000000000,Horto,"1012",0.877,"50","1062",6.581892013549806,0.999359130859375,3367.286,"12","1000"
17.000000000000000,622.000000000000000,Bonfim,"1012",,"50","1062",0.989801108837128,2.047508001327515,,"12","1000"
306.000000000000000,1310.000000000000000,Conjunto Jardim Filad�lfia,"1012",,"50","1062",,1.741409063339233,,"12","1000"
31.000000000000000,636.000000000000000,Carlos Prates,"1012",1.594,"50","1062",2.798164606094360,14.549730300903320,28195.033,"12","1000"
25.000000000000000,630.000000000000000,Calif�rnia,"1012",5.134,"60","1072",1.998078465461731,5.638528823852540,175271.585,"12","1000"
429.000000000000000,1438.000000000000000,Vila Nossa Senhora do Ros�rio,"1008",,"50","1058",0.999435067176819,2.574776887893677,,"8","1000"
331.000000000000000,1336.000000000000000,Jo�o Alfredo,"1012",,"50","1062",,,,"12","1000"
