data,mes,ano,temp_min,temp_media,temp_max,amplitude_termica,orvalho,umidade_relativa_min,umidade_relativa_media,velocidade_vento_media,velocidade_vento_max,pressao_atm_media,precipitacao_total,obitos_feminino,obitos_masculino,obitos_infantil,obitos_total
29apr2024,4,2024,18.4,24.1,30,11.6,15.6,34,61,1.4,10,919.5,0,35,26,,61
09apr2024,4,2024,18.700001,22.799999,28.6,9.8999996,16,43,66.300003,1.1,6,918.79999,0,25,27,,52
24apr2024,4,2024,18.700001,24.200001,30.6,11.9,16.6,36,64.699997,.89999998,6.1999998,919,0,33,30,,63
18apr2024,4,2024,19,22.6,29.299999,10.299999,18,43,76.400002,1.1,10.8,917.90002,0,21,26,,47
13apr2024,4,2024,19.1,22.4,27.6,8.5,17,49,72.199997,1.4,8.5,920.29999,0,22,31,,53
16apr2024,4,2024,19.200001,22.700001,28.5,9.2999992,16,48,66.400002,2,8.3999996,921.09998,0,26,26,,52
25apr2024,4,2024,19.200001,24.4,29.9,10.699999,16.700001,40,63.799999,1.4,7,919.09998,0,18,24,,42
10apr2024,4,2024,19.299999,24.5,31,11.700001,16.6,34,63.5,1.1,5.6999998,917,0,31,34,,65
17apr2024,4,2024,19.5,23.700001,30.1,10.6,16.299999,39,65.300003,1.5,5.4000001,919.20001,0,46,22,,68
05apr2024,4,2024,19.6,23.799999,29.799999,10.199999,18.700001,48,74.599998,1,14.2,918.90002,0,33,32,,65
15apr2024,4,2024,19.9,23.1,29,9.1000004,15.5,38,63.799999,1.9,9.1999998,920,0,23,29,,52
27apr2024,4,2024,20,23,27.4,7.3999996,17,50,69.400002,1.6,6.6999998,919.40002,0,31,26,,57
03apr2024,4,2024,20.200001,24.299999,30.299999,10.099998,19,46,74.300003,1,6.5,917.59998,.2,36,31,,67
26apr2024,4,2024,20.200001,23.9,29.299999,9.0999985,16.799999,44,65.5,1.7,8.5,919.79999,0,30,34,,64
12apr2024,4,2024,20.200001,24,29.200001,9,17.299999,47,67.5,1.5,7.6999998,919.70001,0,26,30,,56
02apr2024,4,2024,20.6,23.9,30.9,10.299999,18.6,41,73.5,1.3,11.2,916.90002,0,30,29,,59
11apr2024,4,2024,20.9,25.1,31.4,10.5,17.5,35,63.799999,1.4,6.6999998,918,0,32,26,,58
04apr2024,4,2024,21,25.1,31.1,10.1,18.299999,42,67.099998,1.6,7.5999999,918.70001,.2,36,30,,66
31may2024,5,2024,13.4,18.9,25.700001,12.300001,12.4,38,67.300003,1.5,6.6999998,923.59998,0,27,12,,39
30may2024,5,2024,14.6,20.6,27.700001,13.1,12.6,29,64,1,8.6000004,921.59998,0,28,19,,47
15may2024,5,2024,15.5,22.4,30.1,14.6,13.5,33,59.599998,.89999998,6.1999998,919.09998,0,24,21,,45
14may2024,5,2024,15.6,22.9,30.9,15.299999,11.6,22,54.299999,.89999998,5.9000001,918.40002,0,32,25,,57
24may2024,5,2024,15.7,21.5,28.6,12.900001,14.1,37,65,.89999998,7.4000001,920.09998,0,29,28,,57
05may2024,5,2024,16,22.299999,29.200001,13.200001,15,39,65.300003,1.5,7.8000002,922.09998,0,21,25,,46
18may2024,5,2024,16,22.4,29.5,13.5,13.5,32,60.200001,.69999999,6,921.40002,0,27,23,,50
20may2024,5,2024,16.1,22.200001,29.200001,13.1,13.5,30,60.799999,.89999998,6.1999998,921,0,26,16,,42
28may2024,5,2024,16.200001,22,28.6,12.4,14.6,39,64.800003,1.1,6.4000001,921.20001,0,25,35,,60
04may2024,5,2024,16.200001,22.700001,30,13.799999,14.8,35,63.799999,1.2,7.0999999,920.59998,0,29,43,,72
10may2024,5,2024,16.299999,22.1,29.200001,12.900002,15.8,44,69,.89999998,7.5999999,919.79999,0,23,30,,53
09may2024,5,2024,16.700001,22.6,29.299999,12.599998,15.1,34,65.400002,1.1,6.4000001,921.29999,0,36,30,,66
19may2024,5,2024,16.700001,22.9,30.1,13.4,13.5,32,58,.89999998,4.3000002,921,0,35,24,,59
29may2024,5,2024,16.799999,21.9,28.200001,11.400002,14.9,38,67,1,6.5999999,921,0,27,27,,54
25may2024,5,2024,16.9,22.1,29.5,12.6,14.3,36,63.799999,.69999999,5.3000002,920,0,24,31,,55
17may2024,5,2024,17,22.5,29.700001,12.700001,14.5,28,63.099998,.89999998,5,921.79999,0,17,29,,46
22may2024,5,2024,17,21.5,26.6,9.6000004,13.7,38,62.799999,1.9,10,923.40002,0,21,28,,49
13may2024,5,2024,17,23.700001,30.9,13.9,14.4,32,59.099998,1.2,9.8000002,918.29999,0,22,29,,51
23may2024,5,2024,17.200001,21.5,27.6,10.4,14.4,42,65,1.2,6.0999999,921.79999,0,32,19,,51
21may2024,5,2024,17.200001,21.9,27.700001,10.5,14.6,44,64.300003,1.6,8.3999996,922.70001,0,37,26,,63
03may2024,5,2024,17.6,24.299999,32.200001,14.6,14,19,56.299999,1,5.4000001,918,0,27,24,,51
06may2024,5,2024,17.9,21.799999,26.799999,8.8999996,16.5,53,72.400002,1.7,9.5,921.09998,0,32,26,,58
02may2024,5,2024,18.299999,24.200001,31.1,12.800001,16,31,62.599998,1,5.0999999,917.40002,0,25,29,,54
12may2024,5,2024,18.4,24,30.799999,12.4,16,32,63.799999,.69999999,4.9000001,918.09998,0,23,29,,52
27may2024,5,2024,18.5,22,26.6,8.1000004,15,41,65.5,1.5,6.8000002,922.20001,0,23,25,,48
07may2024,5,2024,18.799999,22.299999,28.1,9.3000011,14.7,36,64,1.9,8.8000002,920.40002,0,27,23,,50
08may2024,5,2024,19,22.5,28.700001,9.7000008,15.3,43,65.199997,1.6,7.0999999,920.70001,0,30,26,,56
16may2024,5,2024,19.200001,23,28.4,9.1999989,15.9,45,65.199997,1.7,7.6999998,920.5,0,29,29,,58
11may2024,5,2024,19.200001,23.9,30.5,11.299999,16.6,35,65.400002,.89999998,4.9000001,919,0,29,30,,59
26may2024,5,2024,19.299999,22.200001,27.6,8.3000011,15.3,45,65.599998,1.7,7.4000001,921.70001,0,39,20,,59
01may2024,5,2024,19.5,24.700001,31,11.5,16.299999,32,61.400002,1.1,5,919,0,31,31,,62
15jun2024,6,2024,13,19.799999,27.200001,14.200001,10.3,29,57,1,5.8000002,924.70001,0,30,24,,54
08jun2024,6,2024,13,19.4,26,13,12.5,40,66.099998,1.3,7.1999998,924.70001,0,27,27,,54
12jun2024,6,2024,13.1,19.6,27.6,14.5,10.8,25,60.5,1.3,7.1999998,923.09998,0,30,27,,57
18jun2024,6,2024,13.2,19.700001,27.299999,14.099999,10.5,30,58.299999,.89999998,7.8000002,920.70001,0,25,27,,52
09jun2024,6,2024,13.5,19.4,25.700001,12.200001,12.7,41,67.099998,1.4,7.9000001,923.90002,0,20,30,,50
30jun2024,6,2024,13.5,20.9,29.299999,15.799999,10.3,25,54.400002,.60000002,4.3000002,919.5,0,26,24,,50
11jun2024,6,2024,13.5,20.5,28.799999,15.299999,11.6,26,62,.80000001,5.9000001,923,0,29,25,,54
21jun2024,6,2024,13.6,19.6,26.200001,12.6,11.6,39,62,1.4,8.3999996,922.09998,0,22,34,,56
10jun2024,6,2024,13.7,20.200001,28.1,14.400001,12.9,34,65.800003,.69999999,4.8000002,922.59998,0,33,30,,63
17jun2024,6,2024,13.7,19.1,26.200001,12.500001,11.4,33,63.799999,.60000002,5.0999999,921.29999,0,31,20,,51
01jun2024,6,2024,13.8,18.5,24.4,10.599999,10.9,40,63,2.0999999,10.3,925.59998,0,25,25,,50
02jun2024,6,2024,13.8,18.4,23.200001,9.4000006,12.2,49,68.099998,1.9,8.5,925.79999,0,25,33,,58
20jun2024,6,2024,13.9,20.200001,26.9,13,10.4,31,56.200001,1,5.9000001,922.09998,0,28,19,,47
03jun2024,6,2024,14,19.700001,27.9,13.9,11.7,31,62.5,1,5.0999999,925.40002,0,25,25,,50
16jun2024,6,2024,14,19.9,27.700001,13.700001,12.2,34,63.400002,1.1,5.8000002,923,0,32,27,,59
14jun2024,6,2024,14.3,19.700001,26.200001,11.900001,11.6,42,60.5,1.4,7.4000001,924.09998,0,16,27,,43
19jun2024,6,2024,14.5,20.299999,27.299999,12.799999,10.8,30,57,.60000002,5.6999998,921.5,0,24,26,,50
27jun2024,6,2024,14.5,21.299999,29.299999,14.799999,11.4,26,57.599998,.80000001,6.5999999,918.59998,0,24,21,,45
04jun2024,6,2024,14.7,20.6,28,13.3,11.2,27,57.799999,1.2,6.5999999,923.29999,0,21,31,,52
28jun2024,6,2024,14.7,21.299999,29.1,14.400001,10.6,28,54,.89999998,6.4000001,918.40002,0,29,34,,63
13jun2024,6,2024,15.1,19.6,26.1,11,9.8999996,32,55.299999,1.6,6.8000002,923.40002,0,25,26,,51
25jun2024,6,2024,15.1,21.6,30.200001,15.1,12.7,29,61,.60000002,5.1999998,921.20001,0,33,29,,62
23jun2024,6,2024,15.1,20.6,27.200001,12.1,13.4,41,64.699997,.89999998,6.5,921.29999,0,29,28,,57
29jun2024,6,2024,15.1,21.4,29.1,14,10.1,25,51.799999,.89999998,7.3000002,919.40002,0,23,25,,48
26jun2024,6,2024,15.2,21.4,28,12.8,12.6,34,58.900002,.89999998,6.5999999,920.90002,0,26,26,,52
05jun2024,6,2024,16,20.4,26.200001,10.200001,11.6,35,58.400002,1.7,7.3000002,923.90002,0,33,26,,59
06jun2024,6,2024,16,20.6,27.200001,11.200001,12.4,37,60.299999,1.4,6.9000001,923.70001,0,24,34,,58
07jun2024,6,2024,16.5,20.799999,27.200001,10.700001,13.2,35,63.900002,1.3,6.8000002,924.40002,0,31,32,,63
24jun2024,6,2024,16.5,20.9,28.1,11.6,14.1,33,67.099998,.89999998,5.5,920.79999,0,32,22,,54
22jun2024,6,2024,17.4,20.799999,27.299999,9.8999996,11.8,29,59.200001,1.6,6.4000001,922,0,29,30,,59
21jul2024,7,2024,11.4,18.5,26.4,15,9,30,56.799999,1.1,6.5999999,924.70001,0,28,27,,55
20jul2024,7,2024,11.5,18.700001,26.799999,15.299999,10.1,31,60.400002,1,6.5,925,0,25,22,,47
17jul2024,7,2024,11.6,19.1,26.4,14.799999,8.8999996,30,54.299999,.80000001,5.1999998,925.70001,0,26,27,,53
16jul2024,7,2024,11.6,19,26,14.4,8.8999996,30,54.299999,1.4,8.8999996,926,0,31,27,,58
26jul2024,7,2024,11.6,19.299999,27.5,15.9,7.6999998,24,50.299999,.80000001,5.8000002,923.20001,0,28,15,,43
22jul2024,7,2024,12,19.799999,27.799999,15.799999,9,24,54.400002,.69999999,5.1999998,924.70001,0,24,26,,50
19jul2024,7,2024,12.3,19.6,27.299999,14.999999,9.5,28,54.900002,1,5.8000002,925.40002,0,24,25,,49
23jul2024,7,2024,12.7,19.799999,27.9,15.2,9.5,23,55.299999,1.1,6.5999999,925.09998,0,26,29,,55
25jul2024,7,2024,12.9,18.799999,25.299999,12.4,8,28,51.799999,1,4.5999999,925.09998,0,23,22,,45
27jul2024,7,2024,12.9,20.5,27.9,15,11,30,56.900002,1,5.8000002,923.5,0,29,27,,56
06jul2024,7,2024,13,20.299999,27.6,14.6,10.4,29,55.799999,.80000001,4.5999999,923.29999,0,20,27,,47
05jul2024,7,2024,13,19.5,26.6,13.6,9.6000004,31,55.5,.80000001,6.0999999,922.29999,0,22,24,,46
04jul2024,7,2024,13.3,19.799999,26.799999,13.499999,10.1,28,57.200001,1.1,5.5999999,921,0,32,26,,58
15jul2024,7,2024,13.4,19.4,26.200001,12.800001,8.6999998,26,53.599998,.89999998,6.5,925.20001,0,22,30,,52
18jul2024,7,2024,13.4,20.200001,27.299999,13.9,9.8000002,28,54.5,.69999999,4.5,924,0,27,29,,56
29jul2024,7,2024,14,21.200001,29.1,15.1,9.6000004,23,51.200001,.69999999,5.3000002,923.59998,0,21,23,,44
30jul2024,7,2024,14.2,21.200001,29.4,15.2,10.3,25,52.799999,1.2,6.8000002,923.09998,0,25,27,,52
14jul2024,7,2024,14.4,18.700001,24.9,10.5,10.4,33,60.599998,1.1,6.8000002,924.90002,0,21,18,,39
24jul2024,7,2024,14.9,19.4,26.299999,11.4,9.1999998,32,53,1.6,7.0999999,926,0,25,29,,54
12jul2024,7,2024,15.1,21.6,28.4,13.299999,11.6,27,54.799999,1.4,6.9000001,925.20001,0,30,25,,55
07jul2024,7,2024,15.2,20.700001,27.200001,12.000001,11.4,32,57,1.1,5.9000001,922.20001,0,24,26,,50
08jul2024,7,2024,15.3,21.5,29.6,14.3,12.2,27,58.799999,1,6.8000002,920.20001,0,26,30,,56
09jul2024,7,2024,15.8,21.9,28.700001,12.900001,12.1,31,56.599998,.89999998,6,919,0,26,25,,51
10jul2024,7,2024,16.200001,22.299999,29.799999,13.599998,11.8,27,54,1,5.3000002,919.09998,0,22,28,,50
03jul2024,7,2024,16.299999,20.1,26,9.7000008,12.2,39,62.099998,1.4,6,922.09998,0,25,23,,48
31jul2024,7,2024,16.299999,19.9,25.799999,9.5,12,41,61.5,2.0999999,8.6000004,925.5,0,26,22,,48
13jul2024,7,2024,16.700001,20.200001,26,9.2999992,12.1,36,61.200001,1.8,8.1999998,925.59998,0,24,28,,52
02jul2024,7,2024,17.1,20.299999,25.200001,8.1000004,13.3,46,64.800003,1.9,7.3000002,923.20001,0,24,20,,44
28jul2024,7,2024,17.799999,22.1,29.700001,11.900002,11.5,27,53.400002,1.4,6.1999998,924.09998,0,14,26,,40
01jul2024,7,2024,17.9,21.1,27.200001,9.3000011,13.4,40,62.099998,1.6,7.8000002,921.79999,0,26,41,,67
11jul2024,7,2024,18.299999,23.299999,30.700001,12.400002,11.3,24,49.599998,1.7,8.1999998,922.09998,0,24,37,,61
13aug2024,8,2024,10.1,17.6,24.6,14.5,.5,17,33.200001,1.1,6.9000001,922.40002,0,26,20,,46
12aug2024,8,2024,12.3,19.6,29.1,16.799999,5.1999998,10,52,1.2,7.8000002,920.20001,0,24,28,,52
11aug2024,8,2024,12.4,19.1,28.299999,15.9,9.1999998,21,56.799999,1.5,8.3999996,919.59998,0,28,27,,55
07aug2024,8,2024,13.6,21,28.9,15.299999,8.1999998,25,46.400002,1.1,6.9000001,921.09998,0,22,38,,60
03aug2024,8,2024,13.8,19.700001,25.200001,11.400001,11.5,46,59.599998,1.8,8.6000004,924.70001,0,29,27,,56
14aug2024,8,2024,13.9,18.799999,25.1,11.200001,8.8999996,36,53.299999,2.0999999,8.5,924,0,25,28,,53
30aug2024,8,2024,14.3,20.9,29.5,15.2,6.0999999,17,41.599998,1.3,6.1999998,925,0,16,22,,38
09aug2024,8,2024,15,22.200001,31.1,16.1,10.1,25,49.5,.69999999,6,918.90002,0,31,30,,61
15aug2024,8,2024,15.1,21.299999,30,14.9,9.8999996,23,52.299999,1.6,7.5,923.79999,0,26,20,,46
29aug2024,8,2024,15.1,20,27.1,12,8.6000004,27,49.900002,2,7.6999998,926.79999,0,15,20,,35
31aug2024,8,2024,15.2,23.200001,31.799999,16.599998,3.9000001,11,32.799999,1.7,7.0999999,922.90002,0,26,23,,49
28aug2024,8,2024,15.2,20.4,28,12.8,10.1,22,56,2.4000001,8.8000002,925.70001,0,28,18,,46
01aug2024,8,2024,15.2,19.200001,26,10.8,11.6,39,62.799999,1.9,9,926.09998,0,34,28,,62
21aug2024,8,2024,15.3,23.5,31.799999,16.5,8.3999996,13,42.299999,1.4,7.8000002,921.79999,0,16,20,,36
20aug2024,8,2024,15.3,23.200001,31.299999,15.999999,8,20,40.700001,1.1,5.3000002,922.59998,0,26,21,,47
02aug2024,8,2024,15.4,19.6,26.200001,10.800001,10.3,28,57.799999,2.2,11.8,925.29999,0,25,24,,49
27aug2024,8,2024,15.5,19.299999,26.6,11.1,12,40,63.700001,2.2,10.7,923.70001,0,26,25,,51
10aug2024,8,2024,16.299999,20.700001,26.799999,10.5,11.2,38,55.400002,1.5,10.5,917.59998,0,19,30,,49
08aug2024,8,2024,16.5,21,28.200001,11.700001,11.5,28,57.200001,.80000001,5.4000001,919.79999,0,31,30,,61
16aug2024,8,2024,16.5,23.4,31.1,14.6,9.8000002,24,44.400002,1.4,6,922.79999,0,26,24,,50
23aug2024,8,2024,16.799999,23.6,32.799999,16,9.8999996,17,46.799999,1.5,7.6999998,920.20001,0,27,32,,59
06aug2024,8,2024,16.9,21.4,28.799999,11.9,10.8,25,54.900002,2.2,8.3999996,923.09998,0,22,23,,45
25aug2024,8,2024,17,24,31.299999,14.299999,10.1,24,42.900002,1.1,6.9000001,920.79999,0,22,27,,49
22aug2024,8,2024,17,22.5,28.700001,11.700001,9.8999996,25,47,1.8,8.3000002,921.90002,0,26,24,,50
04aug2024,8,2024,17.200001,20.5,26.700001,9.5,13.4,36,65.599998,1.6,6.8000002,924.70001,0,38,26,,64
05aug2024,8,2024,17.5,21.200001,26.9,9.3999996,12.6,40,59.200001,1.9,7.4000001,924.59998,0,24,17,,41
18aug2024,8,2024,17.700001,24.5,32,14.299999,6.5,18,33.299999,1.6,7.3000002,922,0,20,22,,42
17aug2024,8,2024,17.700001,24.299999,32.700001,15,7.4000001,13,38.400002,1.6,6.5,922.09998,0,22,32,,54
19aug2024,8,2024,18,23.299999,30.9,12.9,5.5,16,33.099998,1.7,8.1000004,922.5,0,24,31,1,56
24aug2024,8,2024,18.200001,24.1,31.4,13.199999,10.1,20,44.599998,.89999998,5.5999999,920.20001,0,33,29,,62
26aug2024,8,2024,18.5,22,27.299999,8.7999992,13.1,40,57.599998,1.7,6.6999998,921.20001,0,20,24,,44
02sep2024,9,2024,15.3,24.200001,33.400002,18.100002,4.5999999,12,32.400002,.80000001,6.1999998,919.29999,0,21,32,,53
03sep2024,9,2024,16.5,25.5,35.400002,18.900002,4.9000001,11,30,1,5.8000002,918.70001,0,21,26,,47
01sep2024,9,2024,16.6,23.799999,31.9,15.299999,3.5,12,29.299999,.89999998,5.6999998,922.20001,0,19,24,,43
10sep2024,9,2024,17.4,23.799999,31.799999,14.4,8.6999998,20,41.099998,1.6,7,921.40002,0,32,24,,56
19sep2024,9,2024,17.5,23.200001,30.4,12.9,12.2,32,51.799999,2.3,8.6000004,920.79999,0,26,27,,53
04sep2024,9,2024,17.6,25.9,35,17.4,9.1999998,13,38.299999,1.1,6.5999999,920.09998,0,23,27,,50
18sep2024,9,2024,17.799999,22.5,29.9,12.1,12.3,31,54.599998,2.9000001,10.2,921.70001,0,21,20,,41
09sep2024,9,2024,17.799999,24,31.6,13.800001,10.3,18,44.299999,1.8,8.3000002,922.79999,0,29,27,,56
14sep2024,9,2024,18.1,24.200001,31.9,13.799999,8,14,38,1.5,6.3000002,921,0,26,32,,58
11sep2024,9,2024,18.200001,24.4,33.200001,15,7.3000002,14,36.099998,1.7,7.8000002,921.20001,0,26,25,,51
15sep2024,9,2024,18.5,24.700001,31.799999,13.299999,7.6999998,20,34.900002,2,9,920.79999,0,32,16,,48
16sep2024,9,2024,18.6,25,32.299999,13.699999,9.3999996,21,39.200001,1.7,7.9000001,920.29999,0,35,22,,57
12sep2024,9,2024,18.6,24.299999,32.200001,13.6,9.6000004,20,41.299999,1.8,8.6999998,921.79999,0,32,19,,51
13sep2024,9,2024,18.700001,24.1,30.9,12.199999,9.1999998,19,41.5,2.0999999,10.1,921.70001,0,25,21,,46
20sep2024,9,2024,18.799999,24,31.700001,12.900002,12,29,48.5,2.3,7.5,919.59998,0,17,18,,35
30sep2024,9,2024,19,24.200001,31.9,12.9,11.8,21,49.299999,2.7,9.6000004,921.20001,0,20,25,,45
08sep2024,9,2024,19,24.5,32.200001,13.200001,10.3,21,42.700001,1.9,6.6999998,923.20001,0,26,31,,57
25sep2024,9,2024,19.1,25.299999,32.700001,13.6,9.5,17,39.099998,2.4000001,9.6000004,919,0,24,17,,41
26sep2024,9,2024,19.200001,25,32.599998,13.399998,10.8,23,42.599998,2.2,9,918.90002,0,19,22,,41
27sep2024,9,2024,19.299999,26.5,35,15.700001,9,18,35.5,1.3,6.5,917.20001,0,23,15,,38
07sep2024,9,2024,19.4,24.700001,31.9,12.5,11.5,22,45.700001,2.3,9.1999998,921.79999,0,28,30,,58
21sep2024,9,2024,19.700001,25.700001,33.799999,14.099998,11.9,24,44.400002,1.7,6.9000001,918.40002,0,26,25,,51
24sep2024,9,2024,20.1,25.6,33.299999,13.199999,10.3,21,40,2.4000001,8.3000002,919.29999,0,16,13,1,30
05sep2024,9,2024,20.200001,26.799999,34.5,14.299999,10,15,38,1.5,5.9000001,920.20001,0,27,27,,54
17sep2024,9,2024,20.200001,24.799999,31.299999,11.099998,13.1,33,49.400002,2.5999999,10.6,920.29999,0,23,19,,42
22sep2024,9,2024,20.5,25.200001,31.6,11.1,13.4,30,49.200001,2.5999999,9.8000002,918.90002,0,33,19,,52
29sep2024,9,2024,20.700001,24.200001,29.5,8.7999992,14.2,36,54.799999,2.9000001,9.5,921.09998,0,22,32,,54
23sep2024,9,2024,20.9,25.700001,33.200001,12.300001,11,22,41.400002,2.3,9.1999998,918.79999,0,25,21,,46
06sep2024,9,2024,22,26.299999,32.5,10.5,12.6,26,43.900002,2.0999999,8.3000002,919.29999,0,33,23,,56
28sep2024,9,2024,23.200001,27.4,34.400002,11.200001,10.9,20,37,2.3,9.3999996,917.90002,0,24,23,,47
19oct2024,10,2024,18,21.4,27.200001,9.2000008,17.4,43,79.199997,1.4,10.2,916,15.6,24,18,,42
06oct2024,10,2024,18.1,24.799999,33.900002,15.800001,13.1,23,51.900002,2,8.6000004,918.20001,0,22,19,,41
12oct2024,10,2024,18.299999,22,27.700001,9.4000015,18,55,79.400002,1.1,10.6,920,17.799999,22,22,,44
31oct2024,10,2024,18.299999,22.9,29,10.700001,14.7,36,61.900002,1.7,8.8999996,918,0,26,26,,52
15oct2024,10,2024,18.6,22.4,28.1,9.5,13.9,41,59.5,2.4000001,8.1000004,921.20001,0,25,23,,48
29oct2024,10,2024,18.6,21.1,24.799999,6.1999989,17.299999,63,79,1.6,7.5,919,11.2,23,28,,51
20oct2024,10,2024,18.700001,20.4,22.6,3.8999996,18.299999,78,87.800003,1,6.1999998,916.09998,12.8,32,30,,62
27oct2024,10,2024,18.799999,22.700001,28.9,10.1,18.299999,53,77.300003,1.9,10.5,919.29999,55,18,23,,41
01oct2024,10,2024,18.799999,24.9,32.900002,14.100002,11,20,45.5,2.3,9.6000004,919.20001,0,21,33,,54
30oct2024,10,2024,18.9,22.4,28.700001,9.8000011,16.700001,46,71.300003,2,8.3999996,917.70001,.2,16,18,,34
13oct2024,10,2024,19,24.5,31.5,12.5,17.200001,36,66.300003,1.7,8.6000004,922.5,0,21,19,,40
23oct2024,10,2024,19,24.6,30.6,11.6,16.299999,38,62.299999,1.3,6.4000001,918.20001,0,23,27,,50
22oct2024,10,2024,19.4,22.700001,27.700001,8.3000011,17,50,70.900002,2,6.5999999,921.29999,.2,25,29,,54
28oct2024,10,2024,19.4,20.4,23.9,4.5,18.299999,70,88,1.5,11.7,920.70001,44.400002,21,25,,46
16oct2024,10,2024,19.4,24.200001,31,11.6,12.3,27,49.299999,1.4,7.5,918.09998,0,22,21,,43
17oct2024,10,2024,19.5,26.1,33.700001,14.200001,14,26,49.900002,1.1,6.9000001,917.09998,0,23,26,,49
10oct2024,10,2024,19.5,21.200001,28.6,9.1000004,18.1,48,83.099998,2.0999999,11.7,918.59998,20.799999,23,18,,41
08oct2024,10,2024,19.5,27.1,36.799999,17.299999,12.9,22,45.5,2.3,10.3,916.29999,0,22,24,,46
11oct2024,10,2024,19.6,23.299999,30.200001,10.6,18,46,73.699997,2,7.8000002,917.79999,11,12,32,,44
26oct2024,10,2024,19.700001,24.700001,33,13.299999,18.9,37,73.300003,.89999998,11.5,916.90002,8.8000002,18,32,,50
21oct2024,10,2024,19.799999,21.6,25.4,5.6000004,18.1,65,80.900002,2,8.6999998,919.5,3.2,32,22,,54
02oct2024,10,2024,19.799999,26.6,34.799999,15,9.1999998,15,36.5,1.6,8.3999996,916.59998,0,23,27,,50
05oct2024,10,2024,19.9,23.4,29.4,9.5,14.8,39,59.599998,2.7,9.8000002,919.5,0,35,24,,59
03oct2024,10,2024,20,28.200001,36.200001,16.200001,8.3999996,15,30.5,1.6,8.5,916.90002,0,23,22,,45
14oct2024,10,2024,20,24.200001,31.1,11.1,15.1,33,58.900002,2.2,9.1000004,923.5,0,31,22,,53
25oct2024,10,2024,20.1,22.6,29,8.8999996,19.299999,53,82.800003,.89999998,9.3000002,916.29999,16.200001,22,21,,43
24oct2024,10,2024,20.299999,23.4,30.799999,10.5,17.799999,42,71.900002,1.2,7.1999998,915.70001,0,24,30,,54
07oct2024,10,2024,20.4,25,32.5,12.1,12.4,29,46.599998,2.5,10.6,916.59998,0,27,20,,47
04oct2024,10,2024,21.299999,26.299999,33.200001,11.900002,12.8,28,44.599998,2.5,9.1000004,918.59998,0,22,35,,57
09oct2024,10,2024,22.5,28.700001,36.700001,14.200001,14,22,44,1.5,11,915.90002,0,18,23,,41
18oct2024,10,2024,22.799999,26.700001,34,11.200001,14,29,46.200001,1.6,11,916.5,0,18,26,,44
25nov2024,11,2024,16.700001,20.9,27.799999,11.099998,13.3,35,63.299999,1.7,7.5,920.5,0,27,18,,45
26nov2024,11,2024,16.799999,22.4,29.6,12.800001,12.7,29,56.599998,1.5,5.8000002,919.59998,0,34,29,,63
27nov2024,11,2024,17.1,24.5,32,14.9,12.8,25,51,1.1,7.3000002,917.5,0,20,24,,44
24nov2024,11,2024,17.1,20.5,26.1,9,13.5,44,65.5,2.3,8,919.09998,0,19,16,,35
18nov2024,11,2024,17.6,23.1,30.200001,12.6,16.200001,33,67.699997,1.4,5.9000001,917,4,27,26,,53
17nov2024,11,2024,17.6,19.700001,24.4,6.7999992,17.200001,64,85.900002,1.4,6.9000001,918.5,24.200001,21,25,,46
15nov2024,11,2024,17.700001,19.799999,23.700001,6,17.6,71,87.300003,1.3,8.8000002,918.70001,6.5999999,29,24,,53
10nov2024,11,2024,18,22.1,28.1,10.1,17.6,52,76.599998,1.6,7.4000001,916.09998,42.400002,23,26,,49
19nov2024,11,2024,18,23.4,30.4,12.4,17.799999,42,72.400002,1.3,11.3,916.40002,16.6,26,19,,45
06nov2024,11,2024,18.200001,21.4,25.799999,7.5999985,17.4,58,78.599998,1.7,7,918.59998,7.8000002,25,16,,41
14nov2024,11,2024,18.200001,21,25.4,7.1999989,17.299999,62,80,2,8.5,916.40002,10.8,27,20,,47
16nov2024,11,2024,18.4,19.6,23.799999,5.3999996,17.200001,67,86.5,1.3,6.4000001,919,7.5999999,10,28,,38
01nov2024,11,2024,18.6,22.799999,28.6,10,14.9,42,62.299999,2.2,8.6000004,919,0,23,39,,62
11nov2024,11,2024,18.700001,23.700001,30.6,11.9,16,35,64.199997,1.3,6.8000002,915.79999,0,24,27,,51
23nov2024,11,2024,18.799999,21.4,25.299999,6.5,17.1,60,76.800003,1.5,7,916.5,.2,25,20,,45
05nov2024,11,2024,18.9,20.6,26.200001,7.3000011,17.700001,59,84.300003,1.6,9,919.20001,2.2,26,32,,58
09nov2024,11,2024,19.200001,20.4,22.299999,3.0999985,18.9,86,91,1,12.1,915.29999,22.799999,26,19,,45
07nov2024,11,2024,19.200001,23,29.200001,10,16.700001,43,69.300003,1.7,7.1999998,916.59998,.2,20,25,,45
08nov2024,11,2024,19.200001,21.5,25.700001,6.5,18.700001,64,84.599998,1.2,8.3999996,915,5.8000002,24,34,,58
12nov2024,11,2024,19.5,24.4,31.1,11.6,17.4,42,66.199997,1.4,8.3000002,914.29999,0,18,32,,50
28nov2024,11,2024,19.5,25.9,32.799999,13.299999,13.7,25,49.5,1,6.9000001,916.09998,0,29,25,,54
04nov2024,11,2024,20.200001,22.4,27.200001,7,16.1,46,68.300003,2.3,9.6999998,918.20001,0,20,23,,43
29nov2024,11,2024,20.299999,25.299999,32.700001,12.400002,15.8,34,56.799999,1,10.7,916.59998,0,21,29,,50
