data;hora;temperatura_maxima
12/10/2018;1900;27.1
12/10/2018;2000;26.3
12/10/2018;2100;25.6
12/10/2018;2200;24.7
12/10/2018;2300;23.9
13/10/2018;0;23.3
13/10/2018;100;23.2
13/10/2018;200;23
13/10/2018;300;22.7
13/10/2018;400;22.4
13/10/2018;500;22.3
13/10/2018;600;21.8
13/10/2018;700;21.2
13/10/2018;800;20.7
13/10/2018;900;20.4
13/10/2018;1000;21.8
13/10/2018;1100;25.2
13/10/2018;1200;26.3
13/10/2018;1300;28
13/10/2018;1400;29.5
13/10/2018;1500;31
13/10/2018;1600;32.5
13/10/2018;1700;33.3
13/10/2018;1800;33.6
13/10/2018;1900;33.8
13/10/2018;2000;32.9
13/10/2018;2100;31.3
13/10/2018;2200;29.6
13/10/2018;2300;29
14/10/2018;0;28.4
14/10/2018;100;27.3
14/10/2018;200;26.6
14/10/2018;300;26.2
14/10/2018;400;25.6
14/10/2018;500;25.4
14/10/2018;600;24.4
14/10/2018;700;21.4
14/10/2018;800;21.4
14/10/2018;900;21.2
14/10/2018;1000;22
14/10/2018;1100;23.9
14/10/2018;1200;26.5
14/10/2018;1300;28.2
14/10/2018;1400;30.6
14/10/2018;1500;32.8
14/10/2018;1600;33.8
14/10/2018;1700;34.2
14/10/2018;1800;34.8
14/10/2018;1900;33.7
14/10/2018;2000;31.1
14/10/2018;2100;30.4
14/10/2018;2200;28.9
14/10/2018;2300;28.3
15/10/2018;0;26.8
15/10/2018;100;26.1
15/10/2018;200;25.3
15/10/2018;300;24.7
15/10/2018;400;24
15/10/2018;500;23.8
15/10/2018;600;23.4
15/10/2018;700;22.8
15/10/2018;800;22.8
15/10/2018;900;22.7
15/10/2018;1000;22.9
15/10/2018;1100;23.7
15/10/2018;1200;23.5
15/10/2018;1300;23.7
15/10/2018;1400;26
15/10/2018;1500;27.3
15/10/2018;1600;28.7
15/10/2018;1700;29.5
15/10/2018;1800;27.4
15/10/2018;1900;27.8
15/10/2018;2000;26.5
15/10/2018;2100;25.3
15/10/2018;2200;22.1
15/10/2018;2300;22.1
16/10/2018;0;22.1
16/10/2018;100;22.1
16/10/2018;200;21
16/10/2018;300;20.9
16/10/2018;400;21.1
16/10/2018;500;20.5
16/10/2018;600;20.2
16/10/2018;700;20.1
16/10/2018;800;20.1
16/10/2018;900;20.6
16/10/2018;1000;21
16/10/2018;1100;22.7
16/10/2018;1200;24
16/10/2018;1300;26.2
16/10/2018;1400;27.7
16/10/2018;1500;27.7
16/10/2018;1600;29.5
16/10/2018;1700;29.6
16/10/2018;1800;29.7
16/10/2018;1900;29.4
16/10/2018;2000;28.9
16/10/2018;2100;26.9
16/10/2018;2200;25.9
16/10/2018;2300;24.4
17/10/2018;0;24
17/10/2018;100;23.4
17/10/2018;200;22.9
17/10/2018;300;22.7
17/10/2018;400;22.5
17/10/2018;500;22.3
17/10/2018;600;22.2
17/10/2018;700;22
17/10/2018;800;22
17/10/2018;900;21.9
17/10/2018;1000;23
17/10/2018;1100;23.7
17/10/2018;1200;24
17/10/2018;1300;25.2
17/10/2018;1400;26.8
17/10/2018;1500;27.3
17/10/2018;1600;28.7
17/10/2018;1700;29
17/10/2018;1800;27.2
17/10/2018;1900;27.8
17/10/2018;2000;27.3
17/10/2018;2100;26.1
17/10/2018;2200;25.4
17/10/2018;2300;24.9
18/10/2018;0;24.6
18/10/2018;100;24.5
18/10/2018;200;23.9
18/10/2018;300;23.1
18/10/2018;400;23.1
18/10/2018;500;22.6
18/10/2018;600;22.4
18/10/2018;700;22.3
18/10/2018;800;22.1
18/10/2018;900;22
18/10/2018;1000;22.8
18/10/2018;1100;25.4
18/10/2018;1200;26.1
18/10/2018;1300;27.1
18/10/2018;1400;28.2
18/10/2018;1500;28.5
18/10/2018;1600;19.1
18/10/2018;1700;20.1
18/10/2018;1800;21.6
18/10/2018;1900;21.9
18/10/2018;2000;23.3
18/10/2018;2100;23.2
18/10/2018;2200;20.9
18/10/2018;2300;20.2
19/10/2018;0;20.2
19/10/2018;100;19.7
19/10/2018;200;19.9
19/10/2018;300;19.8
19/10/2018;400;19.8
19/10/2018;500;19.6
19/10/2018;600;19.4
19/10/2018;700;19.5
19/10/2018;800;19.7
19/10/2018;900;19.7
19/10/2018;1000;20.5
19/10/2018;1100;22.1
19/10/2018;1200;23.2
19/10/2018;1300;24.2
19/10/2018;1400;26.6
19/10/2018;1500;28.3
19/10/2018;1600;28.1
19/10/2018;1700;26.7
19/10/2018;1800;28.1
19/10/2018;1900;28
19/10/2018;2000;24.4
19/10/2018;2100;21.8
19/10/2018;2200;20.7
19/10/2018;2300;20.2
20/10/2018;0;20.1
20/10/2018;100;20.3
20/10/2018;200;20.8
20/10/2018;300;20.8
20/10/2018;400;20.2
20/10/2018;500;20.3
20/10/2018;600;20.5
20/10/2018;700;20.4
20/10/2018;800;20.3
20/10/2018;900;20
20/10/2018;1000;19.9
20/10/2018;1100;21.8
20/10/2018;1200;23.2
20/10/2018;1300;23.7
20/10/2018;1400;24.2
20/10/2018;1500;24.5
20/10/2018;1600;25.6
20/10/2018;1700;26.4
20/10/2018;1800;26.9
20/10/2018;1900;26.4
20/10/2018;2000;24.8
20/10/2018;2100;23.1
20/10/2018;2200;21.8
20/10/2018;2300;21.2
21/10/2018;0;20.9
21/10/2018;100;20.5
21/10/2018;200;20
21/10/2018;300;19.5
21/10/2018;400;18.3
21/10/2018;500;17.6
21/10/2018;600;17.1
21/10/2018;700;16.6
21/10/2018;800;16.3
21/10/2018;900;16.2
21/10/2018;1000;17.6
21/10/2018;1100;19.3
21/10/2018;1200;21.6
21/10/2018;1300;22.5
21/10/2018;1400;22.7
21/10/2018;1500;23.2
21/10/2018;1600;24.7
21/10/2018;1700;24.7
21/10/2018;1800;24.2
21/10/2018;1900;24.3
21/10/2018;2000;23.4
21/10/2018;2100;22
21/10/2018;2200;20
21/10/2018;2300;18.5
22/10/2018;0;17.9
22/10/2018;100;17.6
22/10/2018;200;17.4
22/10/2018;300;16.9
22/10/2018;400;16.8
22/10/2018;500;16.4
22/10/2018;600;16
22/10/2018;700;15.9
22/10/2018;800;15.6
22/10/2018;900;16
22/10/2018;1000;18.2
22/10/2018;1100;20
22/10/2018;1200;22.1
22/10/2018;1300;24.3
22/10/2018;1400;25.1
22/10/2018;1500;26
22/10/2018;1600;27.1
22/10/2018;1700;27.5
22/10/2018;1800;27.5
22/10/2018;1900;27.7
22/10/2018;2000;27
22/10/2018;2100;25.5
22/10/2018;2200;23.5
22/10/2018;2300;22
23/10/2018;0;20.6
23/10/2018;100;19.7
23/10/2018;200;19.1
23/10/2018;300;18.7
23/10/2018;400;18.3
23/10/2018;500;17.9
23/10/2018;600;17.7
23/10/2018;700;17.5
23/10/2018;800;17.3
23/10/2018;900;17.4
23/10/2018;1000;19.7
23/10/2018;1100;21.6
23/10/2018;1200;23.3
23/10/2018;1300;25
23/10/2018;1400;26.6
23/10/2018;1500;27.3
23/10/2018;1600;28.8
23/10/2018;1700;29.4
23/10/2018;1800;29.8
23/10/2018;1900;30
23/10/2018;2000;28.9
23/10/2018;2100;27.9
23/10/2018;2200;26
23/10/2018;2300;24.8
24/10/2018;0;23.7
24/10/2018;100;23.2
24/10/2018;200;22.5
24/10/2018;300;22
24/10/2018;400;21.5
24/10/2018;500;21.2
24/10/2018;600;20.8
24/10/2018;700;20.8
24/10/2018;800;20.7
24/10/2018;900;20.8
24/10/2018;1000;22
24/10/2018;1100;23.7
24/10/2018;1200;24.8
24/10/2018;1300;26.6
24/10/2018;1400;28.6
24/10/2018;1500;29.4
24/10/2018;1600;29.9
24/10/2018;1700;30.4
24/10/2018;1800;30.8
24/10/2018;1900;29.3
24/10/2018;2000;28.3
24/10/2018;2100;26.9
24/10/2018;2200;21.4
24/10/2018;2300;20.9
25/10/2018;0;20
25/10/2018;100;20.2
25/10/2018;200;19.7
25/10/2018;300;19.6
25/10/2018;400;19.8
25/10/2018;500;18.9
25/10/2018;600;18.6
25/10/2018;700;18.6
25/10/2018;800;18.6
25/10/2018;900;18.6
25/10/2018;1000;19.7
25/10/2018;1100;21.4
25/10/2018;1200;22.2
25/10/2018;1300;23.3
25/10/2018;1400;24.2
25/10/2018;1500;26.2
25/10/2018;1600;26.2
25/10/2018;1700;26
25/10/2018;1800;25.9
25/10/2018;1900;26.8
25/10/2018;2000;26.8
25/10/2018;2100;25
25/10/2018;2200;20.2
25/10/2018;2300;20.5
26/10/2018;0;20.4
26/10/2018;100;20.1
26/10/2018;200;19.7
26/10/2018;300;19.7
26/10/2018;400;19.7
26/10/2018;500;19.9
26/10/2018;600;20.1
26/10/2018;700;20.1
26/10/2018;800;20.1
26/10/2018;900;20.3
26/10/2018;1000;21.2
26/10/2018;1100;21.9
26/10/2018;1200;23.7
26/10/2018;1300;24.9
26/10/2018;1400;26.6
26/10/2018;1500;27.8
26/10/2018;1600;28.9
26/10/2018;1700;28
26/10/2018;1800;27.3
26/10/2018;1900;28.4
26/10/2018;2000;28.4
26/10/2018;2100;28.1
26/10/2018;2200;26.8
26/10/2018;2300;26.4
27/10/2018;0;24.1
27/10/2018;100;22.7
27/10/2018;200;22.1
27/10/2018;300;22.1
27/10/2018;400;21
27/10/2018;500;20.6
27/10/2018;600;20.5
27/10/2018;700;20.4
27/10/2018;800;20
27/10/2018;900;19.6
27/10/2018;1000;20.2
27/10/2018;1100;22.1
27/10/2018;1200;23.7
27/10/2018;1300;25.4
27/10/2018;1400;27.9
27/10/2018;1500;28.8
27/10/2018;1600;29.4
27/10/2018;1700;29.7
27/10/2018;1800;27.4
27/10/2018;1900;19.8
27/10/2018;2000;19.7
27/10/2018;2100;19.9
27/10/2018;2200;19.7
27/10/2018;2300;19.4
28/10/2018;0;19.4
28/10/2018;100;19.8
28/10/2018;200;19.8
28/10/2018;300;19.7
28/10/2018;400;19.8
28/10/2018;500;19.6
28/10/2018;600;19.7
28/10/2018;700;19.6
28/10/2018;800;19.7
28/10/2018;900;19.8
28/10/2018;1000;21.5
28/10/2018;1100;22.9
28/10/2018;1200;25
28/10/2018;1300;26.3
28/10/2018;1400;27.9
28/10/2018;1500;28
28/10/2018;1600;28.3
28/10/2018;1700;28.2
28/10/2018;1800;28.1
28/10/2018;1900;28.2
28/10/2018;2000;27.4
28/10/2018;2100;26.9
28/10/2018;2200;25.8
28/10/2018;2300;24.4
29/10/2018;0;24.2
29/10/2018;100;22.5
29/10/2018;200;22.1
29/10/2018;300;21.4
29/10/2018;400;21.2
29/10/2018;500;20.2
29/10/2018;600;20.1
29/10/2018;700;19.8
29/10/2018;800;19.1
29/10/2018;900;19.1
29/10/2018;1000;19.6
29/10/2018;1100;20.3
29/10/2018;1200;20.8
29/10/2018;1300;23.3
29/10/2018;1400;24.1
29/10/2018;1500;23.4
29/10/2018;1600;22.8
29/10/2018;1700;24.4
29/10/2018;1800;23.6
29/10/2018;1900;20.5
29/10/2018;2000;20.8
29/10/2018;2100;20.6
29/10/2018;2200;20
29/10/2018;2300;19.9
30/10/2018;0;19.4
30/10/2018;100;19.2
30/10/2018;200;19
30/10/2018;300;18.8
30/10/2018;400;18.6
30/10/2018;500;18.3
30/10/2018;600;18.1
30/10/2018;700;17.9
30/10/2018;800;17.9
30/10/2018;900;18.1
30/10/2018;1000;19.5
30/10/2018;1100;21.8
30/10/2018;1200;23.6
30/10/2018;1300;25.2
30/10/2018;1400;26.5
30/10/2018;1500;27.6
30/10/2018;1600;27.9
30/10/2018;1700;29.2
30/10/2018;1800;29.6
30/10/2018;1900;29.1
30/10/2018;2000;27.4
30/10/2018;2100;25.2
30/10/2018;2200;22.8
30/10/2018;2300;21.6
31/10/2018;0;20.8
31/10/2018;100;20.6
31/10/2018;200;20.4
31/10/2018;300;20.1
31/10/2018;400;20.1
31/10/2018;500;19.8
31/10/2018;600;19.5
31/10/2018;700;19.1
31/10/2018;800;19.2
31/10/2018;900;19.6
31/10/2018;1000;21.3
31/10/2018;1100;22.8
31/10/2018;1200;23.4
31/10/2018;1300;25.4
31/10/2018;1400;26.2
31/10/2018;1500;26.9
31/10/2018;1600;27.4
31/10/2018;1700;28.6
31/10/2018;1800;28.7
31/10/2018;1900;28.9
31/10/2018;2000;28.9
31/10/2018;2100;28.2
31/10/2018;2200;25.5
31/10/2018;2300;24.9
01/11/2018;0;24.4
01/11/2018;100;23.9
01/11/2018;200;23.4
01/11/2018;300;22.8
01/11/2018;400;22.3
01/11/2018;500;22.1
01/11/2018;600;21.8
01/11/2018;700;21.2
01/11/2018;800;21
01/11/2018;900;21.2
01/11/2018;1000;23.1
01/11/2018;1100;25
01/11/2018;1200;26.7
01/11/2018;1300;28.5
01/11/2018;1400;29.7
01/11/2018;1500;31
01/11/2018;1600;31.8
01/11/2018;1700;31.8
01/11/2018;1800;31.7
01/11/2018;1900;25.2
01/11/2018;2000;21.7
01/11/2018;2100;22
01/11/2018;2200;19.7
01/11/2018;2300;19.9
02/11/2018;0;20.8
02/11/2018;100;21.3
02/11/2018;200;21.3
02/11/2018;300;20.2
02/11/2018;400;20.1
02/11/2018;500;20.1
02/11/2018;600;19.5
02/11/2018;700;19.6
02/11/2018;800;18.3
02/11/2018;900;18.5
02/11/2018;1000;20.2
02/11/2018;1100;23
02/11/2018;1200;25.9
02/11/2018;1300;27.4
02/11/2018;1400;28.2
02/11/2018;1500;29.2
02/11/2018;1600;30
02/11/2018;1700;30.3
02/11/2018;1800;30.5
02/11/2018;1900;29.3
02/11/2018;2000;28.2
02/11/2018;2100;27
02/11/2018;2200;25.9
02/11/2018;2300;25.4
03/11/2018;0;24.8
03/11/2018;100;24.4
03/11/2018;200;24.1
03/11/2018;300;23.1
03/11/2018;400;22.6
03/11/2018;500;22.4
03/11/2018;600;22.3
03/11/2018;700;22.1
03/11/2018;800;22.1
03/11/2018;900;21.9
03/11/2018;1000;22.8
03/11/2018;1100;24.5
03/11/2018;1200;25.6
03/11/2018;1300;26.5
03/11/2018;1400;27.7
03/11/2018;1500;28.8
03/11/2018;1600;30
03/11/2018;1700;30.9
03/11/2018;1800;30.7
03/11/2018;1900;30.3
03/11/2018;2000;29.8
03/11/2018;2100;28.9
03/11/2018;2200;26.7
03/11/2018;2300;25.3
04/11/2018;0;25.3
04/11/2018;100;24.8
04/11/2018;200;24.4
04/11/2018;300;23.8
04/11/2018;400;23.2
04/11/2018;500;22.5
04/11/2018;600;22.1
04/11/2018;700;22.1
04/11/2018;800;22.1
04/11/2018;900;22.1
04/11/2018;1000;21.9
04/11/2018;1100;22.7
04/11/2018;1200;23.1
04/11/2018;1300;24
04/11/2018;1400;24.8
04/11/2018;1500;26.7
04/11/2018;1600;27
04/11/2018;1700;27.6
04/11/2018;1800;28.9
04/11/2018;1900;23.8
04/11/2018;2000;22.3
04/11/2018;2100;22.5
04/11/2018;2200;21.9
04/11/2018;2300;21.5
05/11/2018;0;21.6
05/11/2018;100;21.3
05/11/2018;200;21.4
05/11/2018;300;21.4
05/11/2018;400;21.5
05/11/2018;500;20.9
05/11/2018;600;19.7
05/11/2018;700;20.2
05/11/2018;800;19.8
05/11/2018;900;19.6
05/11/2018;1000;20.1
05/11/2018;1100;20.8
05/11/2018;1200;21
05/11/2018;1300;21.6
05/11/2018;1400;22.2
05/11/2018;1500;22.2
05/11/2018;1600;23.4
05/11/2018;1700;23.7
05/11/2018;1800;23.9
05/11/2018;1900;22.9
05/11/2018;2000;21.6
05/11/2018;2100;21.6
05/11/2018;2200;20.9
05/11/2018;2300;20.6
06/11/2018;0;20.6
06/11/2018;100;20
06/11/2018;200;19.5
06/11/2018;300;19.5
06/11/2018;400;19.3
06/11/2018;500;19
06/11/2018;600;18.8
06/11/2018;700;18.5
06/11/2018;800;18.6
06/11/2018;900;18.7
06/11/2018;1000;19.2
06/11/2018;1100;19.8
06/11/2018;1200;20.7
06/11/2018;1300;21.5
06/11/2018;1400;23.6
06/11/2018;1500;23
06/11/2018;1600;24.6
06/11/2018;1700;24.5
06/11/2018;1800;25.1
06/11/2018;1900;24.8
06/11/2018;2000;25.1
06/11/2018;2100;23.8
06/11/2018;2200;23
06/11/2018;2300;22.3
07/11/2018;0;21.9
07/11/2018;100;21.4
07/11/2018;200;21
07/11/2018;300;20.6
07/11/2018;400;20.5
07/11/2018;500;20.1
07/11/2018;600;19.9
07/11/2018;700;19.9
07/11/2018;800;19.6
07/11/2018;900;19.7
07/11/2018;1000;20.3
07/11/2018;1100;22.8
07/11/2018;1200;24.1
07/11/2018;1300;24.6
07/11/2018;1400;24.5
07/11/2018;1500;27.3
07/11/2018;1600;25.8
07/11/2018;1700;26.5
07/11/2018;1800;26.4
07/11/2018;1900;25.6
07/11/2018;2000;25.6
07/11/2018;2100;25.2
07/11/2018;2200;24.4
07/11/2018;2300;23.8
08/11/2018;0;23.4
08/11/2018;100;23
08/11/2018;200;22.7
08/11/2018;300;22.4
08/11/2018;400;22.3
08/11/2018;500;22.1
08/11/2018;600;21.6
08/11/2018;700;20.6
08/11/2018;800;19.3
08/11/2018;900;18.9
08/11/2018;1000;19
08/11/2018;1100;19.1
08/11/2018;1200;19.1
08/11/2018;1300;18.7
08/11/2018;1400;18
08/11/2018;1500;18.9
08/11/2018;1600;18.9
08/11/2018;1700;19.6
08/11/2018;1800;19.1
08/11/2018;1900;19.2
08/11/2018;2000;18.1
08/11/2018;2100;17.9
08/11/2018;2200;17.4
08/11/2018;2300;16.9
09/11/2018;0;16.7
09/11/2018;100;16.5
09/11/2018;200;16.6
09/11/2018;300;16.4
09/11/2018;400;16.3
09/11/2018;500;16
09/11/2018;600;15.5
09/11/2018;700;15.4
09/11/2018;800;15.4
09/11/2018;900;15.6
09/11/2018;1000;16.1
09/11/2018;1100;16.7
09/11/2018;1200;17.4
09/11/2018;1300;17.2
09/11/2018;1400;17.8
09/11/2018;1500;17.8
09/11/2018;1600;17.8
09/11/2018;1700;17.8
09/11/2018;1800;17.5
09/11/2018;1900;17.8
09/11/2018;2000;17.7
09/11/2018;2100;17.7
09/11/2018;2200;17.6
09/11/2018;2300;17.7
10/11/2018;0;17.7
10/11/2018;100;17.7
10/11/2018;200;17.4
10/11/2018;300;17.4
10/11/2018;400;17.4
10/11/2018;500;17.6
10/11/2018;600;17.6
10/11/2018;700;17.4
10/11/2018;800;17.4
10/11/2018;900;17.6
10/11/2018;1000;17.8
10/11/2018;1100;18.4
10/11/2018;1200;21.6
10/11/2018;1300;21.4
10/11/2018;1400;21.9
10/11/2018;1500;23.3
10/11/2018;1600;23.2
10/11/2018;1700;22.2
10/11/2018;1800;22.6
10/11/2018;1900;22.7
10/11/2018;2000;22
10/11/2018;2100;20.9
10/11/2018;2200;20.1
10/11/2018;2300;19.4
11/11/2018;0;18.7
11/11/2018;100;18.6
11/11/2018;200;18.5
11/11/2018;300;18.4
11/11/2018;400;18
11/11/2018;500;17.7
11/11/2018;600;17.3
11/11/2018;700;17.1
11/11/2018;800;17
11/11/2018;900;18
11/11/2018;1000;19.9
11/11/2018;1100;21.4
11/11/2018;1200;23.4
11/11/2018;1300;25.2
11/11/2018;1400;24.4
11/11/2018;1500;25.7
11/11/2018;1600;26.8
11/11/2018;1700;24.8
11/11/2018;1800;26.3
11/11/2018;1900;26
11/11/2018;2000;25.6
11/11/2018;2100;24.9
11/11/2018;2200;23.2
11/11/2018;2300;22
12/11/2018;0;21.7
12/11/2018;100;20.9
12/11/2018;200;20.7
12/11/2018;300;20.3
12/11/2018;400;20
12/11/2018;500;19.7
12/11/2018;600;19.6
12/11/2018;700;19.8
12/11/2018;800;19.1
12/11/2018;900;20
12/11/2018;1000;21.7
12/11/2018;1100;22.4
12/11/2018;1200;24.6
12/11/2018;1300;25.1
12/11/2018;1400;26.3
12/11/2018;1500;27.2
12/11/2018;1600;28.3
12/11/2018;1700;28.8
12/11/2018;1800;29.6
12/11/2018;1900;29.3
12/11/2018;2000;28.3
12/11/2018;2100;27.8
12/11/2018;2200;25.9
12/11/2018;2300;25
13/11/2018;0;23.9
13/11/2018;100;23.4
13/11/2018;200;22.9
13/11/2018;300;22.4
13/11/2018;400;21.8
13/11/2018;500;21
13/11/2018;600;20.6
13/11/2018;700;20.2
13/11/2018;800;20.3
13/11/2018;900;20.8
13/11/2018;1000;21.8
13/11/2018;1100;23.7
13/11/2018;1200;25.3
13/11/2018;1300;26.1
13/11/2018;1400;26.3
13/11/2018;1500;28.3
13/11/2018;1600;29.4
13/11/2018;1700;30.2
13/11/2018;1800;29.7
13/11/2018;1900;29.8
13/11/2018;2000;28.9
13/11/2018;2100;28.1
13/11/2018;2200;26.7
13/11/2018;2300;25.2
14/11/2018;0;24.3
14/11/2018;100;23.7
14/11/2018;200;23.2
14/11/2018;300;22.6
14/11/2018;400;21.9
14/11/2018;500;21.8
14/11/2018;600;21.4
14/11/2018;700;21.1
14/11/2018;800;20.9
14/11/2018;900;21.5
14/11/2018;1000;23.1
14/11/2018;1100;24.3
14/11/2018;1200;26.4
14/11/2018;1300;27
14/11/2018;1400;28.2
14/11/2018;1500;29.1
14/11/2018;1600;30.5
14/11/2018;1700;31.2
14/11/2018;1800;30.6
14/11/2018;1900;30.3
14/11/2018;2000;29.8
14/11/2018;2100;28.7
14/11/2018;2200;26.6
14/11/2018;2300;25.4
15/11/2018;0;24.1
15/11/2018;100;23.2
15/11/2018;200;23.3
15/11/2018;300;23
15/11/2018;400;22.6
15/11/2018;500;22.1
15/11/2018;600;21.4
15/11/2018;700;21.5
15/11/2018;800;20.9
15/11/2018;900;21.9
15/11/2018;1000;24.2
15/11/2018;1100;25.6
15/11/2018;1200;26.2
15/11/2018;1300;27.6
15/11/2018;1400;28.9
15/11/2018;1500;28.8
15/11/2018;1600;26.2
15/11/2018;1700;27.9
15/11/2018;1800;30
15/11/2018;1900;30.2
15/11/2018;2000;28.2
15/11/2018;2100;27.6
15/11/2018;2200;21
15/11/2018;2300;19.6
16/11/2018;0;19.6
16/11/2018;100;19.7
16/11/2018;200;19.9
16/11/2018;300;19.6
16/11/2018;400;19.9
16/11/2018;500;20.1
16/11/2018;600;19.8
16/11/2018;700;19.7
16/11/2018;800;19.7
16/11/2018;900;19.8
16/11/2018;1000;21.4
16/11/2018;1100;22.6
16/11/2018;1200;24.8
16/11/2018;1300;24.1
16/11/2018;1400;25.7
16/11/2018;1500;27.6
16/11/2018;1600;28.2
16/11/2018;1700;27.5
16/11/2018;1800;26.3
16/11/2018;1900;24.3
16/11/2018;2000;23.7
16/11/2018;2100;22.7
16/11/2018;2200;22.1
16/11/2018;2300;21.8
17/11/2018;0;22.2
17/11/2018;100;22.1
17/11/2018;200;21.1
17/11/2018;300;21.4
17/11/2018;400;21.6
17/11/2018;500;21.2
17/11/2018;600;21.2
17/11/2018;700;21
17/11/2018;800;21
17/11/2018;900;20.8
17/11/2018;1000;21.1
17/11/2018;1100;22.7
17/11/2018;1200;23.9
17/11/2018;1300;25.2
17/11/2018;1400;25.8
17/11/2018;1500;26
17/11/2018;1600;26.9
17/11/2018;1700;27.7
17/11/2018;1800;27.8
17/11/2018;1900;28.1
17/11/2018;2000;26.7
17/11/2018;2100;25.6
17/11/2018;2200;24.5
17/11/2018;2300;23.7
18/11/2018;0;23
18/11/2018;100;22.3
18/11/2018;200;22.1
18/11/2018;300;21.7
18/11/2018;400;21.3
18/11/2018;500;20.9
18/11/2018;600;20.6
18/11/2018;700;20.3
18/11/2018;800;20.4
18/11/2018;900;20.3
18/11/2018;1000;21.4
18/11/2018;1100;23.9
18/11/2018;1200;24.2
18/11/2018;1300;26.3
18/11/2018;1400;26.9
18/11/2018;1500;27.6
18/11/2018;1600;28.4
18/11/2018;1700;29.2
18/11/2018;1800;28.6
18/11/2018;1900;26.9
18/11/2018;2000;26.6
18/11/2018;2100;25.2
18/11/2018;2200;24.5
18/11/2018;2300;23.3
19/11/2018;0;22.5
19/11/2018;100;22.1
19/11/2018;200;22.1
19/11/2018;300;21.8
19/11/2018;400;21.8
19/11/2018;500;21.8
19/11/2018;600;21.7
19/11/2018;700;21.5
19/11/2018;800;21.2
19/11/2018;900;20
19/11/2018;1000;20.4
19/11/2018;1100;21.7
19/11/2018;1200;22.4
19/11/2018;1300;23
19/11/2018;1400;23.4
19/11/2018;1500;24.5
19/11/2018;1600;24.7
19/11/2018;1700;22.7
19/11/2018;1800;23.4
19/11/2018;1900;25
19/11/2018;2000;25.5
19/11/2018;2100;24.7
19/11/2018;2200;22.9
19/11/2018;2300;23.5
20/11/2018;0;23.5
20/11/2018;100;22.4
20/11/2018;200;22.2
20/11/2018;300;22
20/11/2018;400;21.7
20/11/2018;500;20.3
20/11/2018;600;20.1
20/11/2018;700;19.4
20/11/2018;800;18.9
20/11/2018;900;18.8
20/11/2018;1000;18.9
20/11/2018;1100;19.7
20/11/2018;1200;21.2
20/11/2018;1300;21.7
20/11/2018;1400;22.9
20/11/2018;1500;22.9
20/11/2018;1600;22.9
20/11/2018;1700;21.7
20/11/2018;1800;21.3
20/11/2018;1900;20.6
20/11/2018;2000;19.9
20/11/2018;2100;19.9
20/11/2018;2200;19.6
20/11/2018;2300;19.4
21/11/2018;0;19.2
21/11/2018;100;19
21/11/2018;200;18.7
21/11/2018;300;18.3
21/11/2018;400;17.7
21/11/2018;500;17.8
21/11/2018;600;18.1
21/11/2018;700;18.3
21/11/2018;800;18.5
21/11/2018;900;18.6
21/11/2018;1000;18.8
21/11/2018;1100;19.9
21/11/2018;1200;20.3
21/11/2018;1300;20.5
21/11/2018;1400;20
21/11/2018;1500;17.7
21/11/2018;1600;17
21/11/2018;1700;17.8
21/11/2018;1800;18.2
21/11/2018;1900;18.1
21/11/2018;2000;17.9
21/11/2018;2100;17.6
21/11/2018;2200;17.5
21/11/2018;2300;17.8
22/11/2018;0;17.8
22/11/2018;100;17.6
22/11/2018;200;17.3
22/11/2018;300;17.4
22/11/2018;400;17.3
22/11/2018;500;17.3
22/11/2018;600;17.4
22/11/2018;700;17.4
22/11/2018;800;17.6
22/11/2018;900;18.4
22/11/2018;1000;18.8
22/11/2018;1100;21.1
22/11/2018;1200;22.8
22/11/2018;1300;23
22/11/2018;1400;23.7
22/11/2018;1500;24
22/11/2018;1600;23.6
22/11/2018;1700;23.5
22/11/2018;1800;25
22/11/2018;1900;25.1
22/11/2018;2000;24.8
22/11/2018;2100;22.8
22/11/2018;2200;21.8
22/11/2018;2300;21.2
23/11/2018;0;20.8
23/11/2018;100;20.4
23/11/2018;200;20.3
23/11/2018;300;19.7
23/11/2018;400;19.7
23/11/2018;500;19.7
23/11/2018;600;19.8
23/11/2018;700;19.5
23/11/2018;800;19.4
23/11/2018;900;19.3
23/11/2018;1000;21.3
23/11/2018;1100;22.6
23/11/2018;1200;23.5
23/11/2018;1300;24.6
23/11/2018;1400;24
23/11/2018;1500;26.1
23/11/2018;1600;26.3
23/11/2018;1700;24.4
23/11/2018;1800;23.2
23/11/2018;1900;24.3
23/11/2018;2000;22
23/11/2018;2100;21.9
23/11/2018;2200;21.3
23/11/2018;2300;21.4
24/11/2018;0;21.3
24/11/2018;100;21.2
24/11/2018;200;21
24/11/2018;300;20.9
24/11/2018;400;20.6
24/11/2018;500;20.2
24/11/2018;600;19.9
24/11/2018;700;19.8
24/11/2018;800;19.6
24/11/2018;900;20
24/11/2018;1000;20.3
24/11/2018;1100;21
24/11/2018;1200;22.9
24/11/2018;1300;24.3
24/11/2018;1400;24.5
24/11/2018;1500;24.2
24/11/2018;1600;24.5
24/11/2018;1700;23.9
24/11/2018;1800;23.6
24/11/2018;1900;23.5
24/11/2018;2000;23.3
24/11/2018;2100;22.9
24/11/2018;2200;21.1
24/11/2018;2300;18.7
25/11/2018;0;18.7
25/11/2018;100;18.5
25/11/2018;200;18.6
25/11/2018;300;18.4
25/11/2018;400;18.4
25/11/2018;500;18.3
